dip_F0,dip_F1,dip_F2,dip_entropy,dip_weibull_k,dip_weibull_theta
6953,65271,548126913,0.3488040612610676,0.0268263394659652,1.5946412153803568e-43
7023,67428,601285900,0.3480046442658484,0.0268263394659652,1.5946412153803568e-43
7250,72749,674749211,0.3516314603746501,0.0268263394659652,1.5946412153803568e-43
6977,74839,771388795,0.3359978345730799,0.0268263394659652,1.5946412153803568e-43
7207,75436,826498804,0.3451893323375952,0.0268263394659652,1.5946412153803568e-43
7059,73581,963150163,0.3288290121655806,0.0268263394659652,1.5946412153803568e-43
7132,77424,1017915030,0.3345156619340992,0.0268263394659652,1.5946412153803568e-43
7485,78111,1116584085,0.3266895038365926,0.0268263394659652,1.5946412153803568e-43
7234,79958,1258559560,0.3130956046344417,0.0268263394659652,1.5946412153803568e-43
6931,80964,1373132128,0.306101418403619,0.0268263394659652,1.5946412153803568e-43
7253,91687,1563130255,0.3010129141726004,0.0268263394659652,1.5946412153803568e-43
7249,98675,1875194871,0.2837506180318823,0.0268263394659652,1.5946412153803568e-43
7051,102058,1819711630,0.2986854226341499,0.0268263394659652,1.5946412153803568e-43
7089,94849,1920462021,0.2894470926772383,0.0268263394659652,1.5946412153803568e-43
7181,100675,2057036199,0.2932912952754224,0.0268263394659652,1.5946412153803568e-43
7102,102155,2185054163,0.2968765687292149,0.0268263394659652,1.5946412153803568e-43
7092,89397,2328252233,0.2733014851663085,0.0268263394659652,1.5946412153803568e-43
7126,103659,2515963809,0.2853557711160248,0.0268263394659652,1.5946412153803568e-43
7181,107705,2733540403,0.2739372509406,0.0268263394659652,1.5946412153803568e-43
7068,110472,2874966240,0.2644821237269338,0.0268263394659652,1.5946412153803568e-43
7454,112683,3088573481,0.2604386736375712,0.0268263394659652,1.5946412153803568e-43
7190,114038,3301493486,0.2657380220264768,0.0268263394659652,1.5946412153803568e-43
7118,115172,3431255758,0.2619154411476881,0.0268263394659652,1.5946412153803568e-43
7026,112379,3626128385,0.2541732994612254,0.0268263394659652,1.5946412153803568e-43
7166,110556,3853484436,0.2508798079343918,0.0268263394659652,1.5946412153803568e-43
7060,114512,4081330004,0.2497656556826542,0.0268263394659652,1.5946412153803568e-43
7369,120532,4427309684,0.2436139944027431,0.0268263394659652,1.5946412153803568e-43
7931,119935,4417506375,0.2510886563327971,0.0268263394659652,1.5946412153803568e-43
8132,119404,4592365222,0.2423255553027767,0.0268263394659652,1.5946412153803568e-43
7390,114968,4686250256,0.2326424217438829,0.0268263394659652,1.5946412153803568e-43
8419,122916,5054562172,0.2392199091287593,0.0268263394659652,1.5946412153803568e-43
9797,123195,5162721507,0.2446820558927707,0.0268263394659652,1.5946412153803568e-43
10975,122774,5320146784,0.2480266345239185,0.0268263394659652,1.5946412153803568e-43
11333,135218,5849707820,0.2532284086363231,0.0268263394659652,1.5946412153803568e-43
11619,147297,6382630485,0.250058635929974,0.0268263394659652,1.5946412153803568e-43
10654,147623,6948887569,0.241547044449214,0.0268263394659652,1.5946412153803568e-43
9850,144204,7224029382,0.2318479882158577,0.0268263394659652,1.5946412153803568e-43
8737,146773,7445689329,0.2264924046094968,0.0268263394659652,1.5946412153803568e-43
8131,144383,7447486317,0.2258022949996023,0.0268263394659652,1.5946412153803568e-43
7882,143329,7607662275,0.219558450585187,0.0268263394659652,1.5946412153803568e-43
8390,150488,7854642892,0.2224044034024004,0.0268263394659652,1.5946412153803568e-43
8441,151062,8106173592,0.2224542436362236,0.0268263394659652,1.5946412153803568e-43
8780,158838,8543513818,0.222094824750198,0.0268263394659652,1.5946412153803568e-43
8425,147590,8182498002,0.217251266321302,0.0268263394659652,1.5946412153803568e-43
8271,152066,9495834070,0.2046523737802481,0.0268263394659652,1.5946412153803568e-43
7859,150123,9722182349,0.1955800292393127,0.0268263394659652,1.5946412153803568e-43
7982,153083,10272178757,0.1913218381967882,0.0268263394659652,1.5946412153803568e-43
8180,162838,10590989410,0.2005847084654038,0.0268263394659652,1.5946412153803568e-43
8826,170357,10764129499,0.2060937710489266,0.0268263394659652,1.5946412153803568e-43
9592,172745,11506472707,0.2072490998242696,0.0268263394659652,1.5946412153803568e-43
10217,172880,11636995722,0.209466133524263,0.0268263394659652,1.5946412153803568e-43
9941,160397,11873711777,0.190946922445694,0.0268263394659652,1.5946412153803568e-43
8852,159328,12252553116,0.1841169668213477,0.0268263394659652,1.5946412153803568e-43
8597,164930,12745250344,0.1834273096781409,0.0268263394659652,1.5946412153803568e-43
8393,165540,12927439940,0.1830533959610103,0.0268263394659652,1.5946412153803568e-43
8584,171375,13585215479,0.1851601736814479,0.0268263394659652,1.5946412153803568e-43
8713,173121,14242762973,0.1810013894457935,0.0268263394659652,1.5946412153803568e-43
8881,179130,14756665630,0.1849372102735888,0.0268263394659652,1.5946412153803568e-43
8254,176460,14741580826,0.1791073959190382,0.0268263394659652,1.5946412153803568e-43
8785,185837,15508598713,0.17861478708776,0.0268263394659652,1.5946412153803568e-43
10325,186993,14404859841,0.1967160458425299,0.0268263394659652,1.5946412153803568e-43
10771,186169,16705449755,0.1785891452714434,0.0268263394659652,1.5946412153803568e-43
10095,188841,16663190845,0.1802434412942297,0.0268263394659652,1.5946412153803568e-43
9523,193554,17069130166,0.1820004841601103,0.0268263394659652,1.5946412153803568e-43
7749,188345,17843276579,0.1649504970084029,0.0268263394659652,1.5946412153803568e-43
7303,192986,18502922598,0.1659885201306435,0.0268263394659652,1.5946412153803568e-43
7505,188039,19132564037,0.1511572255716936,0.0268263394659652,1.5946412153803568e-43
7348,187192,19044822764,0.1498466935916602,0.0268263394659652,1.5946412153803568e-43
7044,186302,19563591240,0.1422432840259909,0.0268263394659652,1.5946412153803568e-43
7337,199788,20389703312,0.1572856326425432,0.0268263394659652,1.5946412153803568e-43
7057,196173,20594684021,0.1521627469585179,0.0268263394659652,1.5946412153803568e-43
7779,192592,21225716524,0.1425738337710844,0.0268263394659652,1.5946412153803568e-43
6924,192488,22478962850,0.1317555418625344,0.0268263394659652,1.5946412153803568e-43
7136,196346,22617961100,0.1403475208474795,0.0268263394659652,1.5946412153803568e-43
7247,200433,23493132113,0.1394940430772535,0.0268263394659652,1.5946412153803568e-43
7540,204726,24225968644,0.14376935524713,0.0268263394659652,1.5946412153803568e-43
7103,201876,24679066136,0.1351991463478818,0.0268263394659652,1.5946412153803568e-43
7215,206322,25002269412,0.1375853737947041,0.0268263394659652,1.5946412153803568e-43
7003,206203,25040212537,0.133473878817781,0.0268263394659652,1.5946412153803568e-43
7118,203698,26386525516,0.1213808885452214,0.0268263394659652,1.5946412153803568e-43
7361,188539,20558133043,0.1417679753619179,0.0268263394659652,1.5946412153803568e-43
7180,216554,27255316608,0.1353850465248303,0.0268263394659652,1.5946412153803568e-43
7149,213861,27938411441,0.1291801244152619,0.0268263394659652,1.5946412153803568e-43
7071,217919,28062435769,0.1323508100101636,0.0268263394659652,1.5946412153803568e-43
7317,210754,28566865550,0.1217078800470058,0.0268263394659652,1.5946412153803568e-43
7060,224478,29152069548,0.139502586455158,0.0268263394659652,1.5946412153803568e-43
7294,216079,28964316135,0.1291773929730749,0.0268263394659652,1.5946412153803568e-43
7133,209256,27849296952,0.1240941715726171,0.0268263394659652,1.5946412153803568e-43
7312,203045,24770799059,0.1366125155589258,0.0268263394659652,1.5946412153803568e-43
7147,209566,25526894048,0.1397267321337046,0.0268263394659652,1.5946412153803568e-43
7067,212243,25801134273,0.1390686996096772,0.0268263394659652,1.5946412153803568e-43
7136,206879,24629474839,0.1385210900274496,0.0268263394659652,1.5946412153803568e-43
7185,204795,23444150245,0.1465263699743551,0.0268263394659652,1.5946412153803568e-43
7058,198135,22359974111,0.1446175087183591,0.0268263394659652,1.5946412153803568e-43
7212,201616,21694556900,0.1555023079910499,0.0268263394659652,1.5946412153803568e-43
7021,189965,19865494565,0.1517846988204541,0.0268263394659652,1.5946412153803568e-43
7034,193241,19021018881,0.1670751343282515,0.0268263394659652,1.5946412153803568e-43
7255,177856,17568130498,0.1580391387555229,0.0268263394659652,1.5946412153803568e-43
7279,164554,14335732078,0.1671092395490393,0.0268263394659652,1.5946412153803568e-43
7272,171262,16108952760,0.1542486498182565,0.0268263394659652,1.5946412153803568e-43
7317,175789,15261195457,0.1711090158733704,0.0268263394659652,1.5946412153803568e-43
7104,167503,15707517609,0.154448477427173,0.0268263394659652,1.5946412153803568e-43
7211,166624,14780691558,0.1645122274537674,0.0268263394659652,1.5946412153803568e-43
7102,154046,12772877370,0.1649198985523019,0.0268263394659652,1.5946412153803568e-43
7342,162178,12988232448,0.1757835988690054,0.0268263394659652,1.5946412153803568e-43
7290,159898,11815091084,0.1855337416336942,0.0268263394659652,1.5946412153803568e-43
7207,155486,12217133608,0.1757014471373458,0.0268263394659652,1.5946412153803568e-43
7134,154945,11976499255,0.1743775996381984,0.0268263394659652,1.5946412153803568e-43
7179,142741,9631732403,0.1881491276118427,0.0268263394659652,1.5946412153803568e-43
7173,138264,9565583052,0.1799876107510192,0.0268263394659652,1.5946412153803568e-43
7092,138220,8187956872,0.1993410061479069,0.0268263394659652,1.5946412153803568e-43
7441,132052,8621827708,0.1841915676996467,0.0268263394659652,1.5946412153803568e-43
7472,131855,8047053943,0.1920578513974041,0.0268263394659652,1.5946412153803568e-43
7380,133233,7322585501,0.2093882974460428,0.0268263394659652,1.5946412153803568e-43
7478,130818,6801209380,0.2128436912318438,0.0268263394659652,1.5946412153803568e-43
7486,124491,6317541213,0.2160736580917814,0.0268263394659652,1.5946412153803568e-43
7549,121730,6503438586,0.2060602191450949,0.0268263394659652,1.5946412153803568e-43
7428,122929,6045617593,0.2190178241833712,0.0268263394659652,1.5946412153803568e-43
7506,119880,5120396618,0.2323722200587886,0.0268263394659652,1.5946412153803568e-43
7848,116890,5012131884,0.236733719974918,0.0268263394659652,1.5946412153803568e-43
7563,113451,4888863189,0.228985874896777,0.0268263394659652,1.5946412153803568e-43
7503,115929,3958871155,0.2536513659337823,0.0268263394659652,1.5946412153803568e-43
7547,112675,3419060263,0.2660408123991619,0.0268263394659652,1.5946412153803568e-43
7426,99820,3000224066,0.2646107758302781,0.0268263394659652,1.5946412153803568e-43
7389,105889,2948055839,0.2680352254251003,0.0268263394659652,1.5946412153803568e-43
7680,106931,2866580303,0.2655907328254165,0.0268263394659652,1.5946412153803568e-43
8154,109596,3176839304,0.2603371660033884,0.0268263394659652,1.5946412153803568e-43
8242,111393,3000983609,0.270814606783835,0.0268263394659652,1.5946412153803568e-43
8344,103600,2489290512,0.2755660570511358,0.0268263394659652,1.5946412153803568e-43
8356,94989,2355579319,0.2682750412612942,0.0268263394659652,1.5946412153803568e-43
8146,99493,2259238569,0.2803499682037803,0.0268263394659652,1.5946412153803568e-43
8338,187626,21019636378,0.1443258356527201,0.0268263394659652,1.5946412153803568e-43
8431,215253,28188885527,0.136895124066328,0.0268263394659652,1.5946412153803568e-43
8340,210071,28298270133,0.1271620611227989,0.0268263394659652,1.5946412153803568e-43
8532,209582,29006550454,0.1213263821567252,0.0268263394659652,1.5946412153803568e-43
8431,215008,28987372896,0.1321024744768535,0.0268263394659652,1.5946412153803568e-43
8259,219698,28768737968,0.132358561948771,0.0268263394659652,1.5946412153803568e-43
8346,217616,28460683736,0.1330927649503011,0.0268263394659652,1.5946412153803568e-43
8889,215478,27807622934,0.1412354752246757,0.0268263394659652,1.5946412153803568e-43
8587,213176,28901129892,0.1317683773658953,0.0268263394659652,1.5946412153803568e-43
8611,217357,29442191201,0.1342822263315301,0.0268263394659652,1.5946412153803568e-43
8662,231369,29896337435,0.1430673652460665,0.0268263394659652,1.5946412153803568e-43
8689,221587,29579134887,0.138285799871194,0.0268263394659652,1.5946412153803568e-43
8303,218214,28525180816,0.1387245483231603,0.0268263394659652,1.5946412153803568e-43
8844,215471,28258189915,0.1402869297189752,0.0268263394659652,1.5946412153803568e-43
8905,193840,22326279864,0.14866639274309,0.0268263394659652,1.5946412153803568e-43
8640,216661,28227117277,0.1375093939039242,0.0268263394659652,1.5946412153803568e-43
8673,212860,28051299232,0.1355324555820075,0.0268263394659652,1.5946412153803568e-43
8894,200552,25850065252,0.1314108419253671,0.0268263394659652,1.5946412153803568e-43
8893,208147,28103502605,0.1280990345609655,0.0268263394659652,1.5946412153803568e-43
8926,217938,28742038602,0.1397849389174673,0.0268263394659652,1.5946412153803568e-43
8913,225836,29072765876,0.1438724286245372,0.0268263394659652,1.5946412153803568e-43
8654,210831,28647576695,0.1278005276706579,0.0268263394659652,1.5946412153803568e-43
8736,213305,27698093733,0.1387978427711141,0.0268263394659652,1.5946412153803568e-43
8798,213734,28035419120,0.136592493901582,0.0268263394659652,1.5946412153803568e-43
8892,209668,28055917710,0.1306153134952068,0.0268263394659652,1.5946412153803568e-43
8760,211444,27679178240,0.1364364684145942,0.0268263394659652,1.5946412153803568e-43
8745,208291,27366124899,0.1318858159886108,0.0268263394659652,1.5946412153803568e-43
8642,209552,26955720592,0.1374241376196645,0.0268263394659652,1.5946412153803568e-43
8999,209446,27899204432,0.1318994203508566,0.0268263394659652,1.5946412153803568e-43
8647,212471,28672914983,0.1307095245472509,0.0268263394659652,1.5946412153803568e-43
8610,216371,28591992159,0.137528505156373,0.0268263394659652,1.5946412153803568e-43
8845,212827,28397127527,0.13311489756176,0.0268263394659652,1.5946412153803568e-43
8755,211167,27137081063,0.139067342564253,0.0268263394659652,1.5946412153803568e-43
8545,214510,27886122240,0.1370285579020242,0.0268263394659652,1.5946412153803568e-43
8701,230903,28055318773,0.1572491340137228,0.0268263394659652,1.5946412153803568e-43
8494,223338,28320584356,0.1442158424118612,0.0268263394659652,1.5946412153803568e-43
8757,228086,28788439024,0.1465141666929452,0.0268263394659652,1.5946412153803568e-43
8268,212246,25859229472,0.1424054041502958,0.0268263394659652,1.5946412153803568e-43
8576,217358,28165827980,0.1368614496427425,0.0268263394659652,1.5946412153803568e-43
8281,225567,28618483797,0.1415533580367074,0.0268263394659652,1.5946412153803568e-43
8285,220259,29025142153,0.1352990324698194,0.0268263394659652,1.5946412153803568e-43
8337,215694,28657880904,0.1316259186961818,0.0268263394659652,1.5946412153803568e-43
8211,209384,25915512430,0.1412393425113013,0.0268263394659652,1.5946412153803568e-43
8348,218668,28097223908,0.1378679037159145,0.0268263394659652,1.5946412153803568e-43
8375,219420,29055082924,0.1345409700228882,0.0268263394659652,1.5946412153803568e-43
8067,214594,28512361030,0.1319799828745246,0.0268263394659652,1.5946412153803568e-43
8347,225338,28739576686,0.1470657285054112,0.0268263394659652,1.5946412153803568e-43
8222,221599,27017719609,0.1499538955299444,0.0268263394659652,1.5946412153803568e-43
7904,209485,28114701411,0.125879848422309,0.0268263394659652,1.5946412153803568e-43
7991,208104,28472499252,0.1218340747883543,0.0268263394659652,1.5946412153803568e-43
8117,230625,28430876321,0.1498654418383392,0.0268263394659652,1.5946412153803568e-43
8222,221253,28239656631,0.1394170501873536,0.0268263394659652,1.5946412153803568e-43
7973,203912,21914343808,0.1562559700469769,0.0268263394659652,1.5946412153803568e-43
8340,226687,28313066583,0.1475353151647069,0.0268263394659652,1.5946412153803568e-43
8344,232375,28716125311,0.1545620906017446,0.0268263394659652,1.5946412153803568e-43
8173,228861,28314778559,0.146532678316101,0.0268263394659652,1.5946412153803568e-43
8234,210973,28374658107,0.1278333761565123,0.0268263394659652,1.5946412153803568e-43
8245,212529,25712277583,0.1477931561974745,0.0268263394659652,1.5946412153803568e-43
8399,211954,27710263268,0.135598079335058,0.0268263394659652,1.5946412153803568e-43
8216,207029,27995763367,0.1267468356238289,0.0268263394659652,1.5946412153803568e-43
7938,222066,27403712740,0.1457639358363207,0.0268263394659652,1.5946412153803568e-43
8192,222170,27970386812,0.1472432385173836,0.0268263394659652,1.5946412153803568e-43
8095,207316,25218667554,0.1428945928154989,0.0268263394659652,1.5946412153803568e-43
8211,216354,27294776014,0.1437115215979673,0.0268263394659652,1.5946412153803568e-43
8064,218621,27946597929,0.1402345124223417,0.0268263394659652,1.5946412153803568e-43
8455,214634,27568836228,0.1389744380540257,0.0268263394659652,1.5946412153803568e-43
8346,213172,27313833128,0.1371982604104979,0.0268263394659652,1.5946412153803568e-43
8290,217378,26479202010,0.1497962779161657,0.0268263394659652,1.5946412153803568e-43
8251,209148,27120110086,0.1331219706261701,0.0268263394659652,1.5946412153803568e-43
8023,212162,27721724392,0.1325312141284413,0.0268263394659652,1.5946412153803568e-43
8276,217748,27485353668,0.1432034434045862,0.0268263394659652,1.5946412153803568e-43
8030,217878,27536906430,0.1411353488326656,0.0268263394659652,1.5946412153803568e-43
8055,205637,26248477929,0.1329154536869871,0.0268263394659652,1.5946412153803568e-43
7967,208072,27360074482,0.1293922913346183,0.0268263394659652,1.5946412153803568e-43
8307,218301,27968444891,0.1417975782981661,0.0268263394659652,1.5946412153803568e-43
7987,213466,27694350624,0.1342134138026583,0.0268263394659652,1.5946412153803568e-43
8289,220313,27203985719,0.1461230254533108,0.0268263394659652,1.5946412153803568e-43
8240,214163,25088129707,0.1530760469555918,0.0268263394659652,1.5946412153803568e-43
8231,224946,24545526134,0.1617102708198103,0.0268263394659652,1.5946412153803568e-43
8142,236944,27706099858,0.1564478849163453,0.0268263394659652,1.5946412153803568e-43
8386,219539,27492129141,0.1426125410173106,0.0268263394659652,1.5946412153803568e-43
8028,214117,27751517645,0.1370669961309852,0.0268263394659652,1.5946412153803568e-43
8262,203780,25287664146,0.1403879488403211,0.0268263394659652,1.5946412153803568e-43
8139,217975,27391725641,0.1423315152699639,0.0268263394659652,1.5946412153803568e-43
8233,216612,28261519878,0.1400324032875816,0.0268263394659652,1.5946412153803568e-43
8918,217857,27666103259,0.1445803923916224,0.0268263394659652,1.5946412153803568e-43
8812,223262,27179449638,0.1484602539565993,0.0268263394659652,1.5946412153803568e-43
8705,215217,26210659863,0.1503975486241605,0.0268263394659652,1.5946412153803568e-43
8887,216996,27956555536,0.1421906604451779,0.0268263394659652,1.5946412153803568e-43
8704,225633,27778454051,0.1471327578263857,0.0268263394659652,1.5946412153803568e-43
9112,219430,28073926988,0.1423841199000882,0.0268263394659652,1.5946412153803568e-43
8933,214439,27669592223,0.1403215920935429,0.0268263394659652,1.5946412153803568e-43
9043,215619,26755260241,0.1477785235722243,0.0268263394659652,1.5946412153803568e-43
9239,209859,27733794765,0.1342834495814646,0.0268263394659652,1.5946412153803568e-43
9148,217007,28012232517,0.1433425372677426,0.0268263394659652,1.5946412153803568e-43
9203,213792,27426400330,0.1407594422534635,0.0268263394659652,1.5946412153803568e-43
9046,217206,27589524386,0.1422337581324213,0.0268263394659652,1.5946412153803568e-43
9288,199306,25097722574,0.1359289677344763,0.0268263394659652,1.5946412153803568e-43
9112,207892,27121723430,0.1354368760853505,0.0268263394659652,1.5946412153803568e-43
9102,230694,27921595910,0.1541266641173123,0.0268263394659652,1.5946412153803568e-43
8487,233527,28266649489,0.1529913540721034,0.0268263394659652,1.5946412153803568e-43
8422,209996,27339690512,0.1346333567291302,0.0268263394659652,1.5946412153803568e-43
8401,204452,25196722240,0.1425310993574237,0.0268263394659652,1.5946412153803568e-43
8495,223905,26720490101,0.1577028695767351,0.0268263394659652,1.5946412153803568e-43
9207,216003,26649368367,0.151751358444338,0.0268263394659652,1.5946412153803568e-43
8800,212391,27373848917,0.1414507013381704,0.0268263394659652,1.5946412153803568e-43
8815,213915,27176348813,0.1444357668498566,0.0268263394659652,1.5946412153803568e-43
9068,208629,26017491353,0.1423434066403983,0.0268263394659652,1.5946412153803568e-43
9029,220472,26787995990,0.1541995366796912,0.0268263394659652,1.5946412153803568e-43
9139,221677,27293033425,0.153145359550646,0.0268263394659652,1.5946412153803568e-43
9004,214575,27248246307,0.1424321790623714,0.0268263394659652,1.5946412153803568e-43
9199,223746,27579703950,0.1545627068705382,0.0268263394659652,1.5946412153803568e-43
8988,204449,25178241749,0.144307729196285,0.0268263394659652,1.5946412153803568e-43
8900,219034,27164929140,0.1505380421550655,0.0268263394659652,1.5946412153803568e-43
8909,216308,28005604766,0.1420237061705202,0.0268263394659652,1.5946412153803568e-43
8764,216409,27383754457,0.1441993323426464,0.0268263394659652,1.5946412153803568e-43
8969,223192,27428315534,0.1500390686847852,0.0268263394659652,1.5946412153803568e-43
8971,205150,25278496642,0.1425987090754132,0.0268263394659652,1.5946412153803568e-43
8852,215056,27445420128,0.1402813084291779,0.0268263394659652,1.5946412153803568e-43
8670,225230,27625882366,0.1465755603614209,0.0268263394659652,1.5946412153803568e-43
9001,212011,28088397749,0.1359674141206313,0.0268263394659652,1.5946412153803568e-43
8865,212398,27546525374,0.1403629066553575,0.0268263394659652,1.5946412153803568e-43
8820,211411,25854337811,0.1465110407151603,0.0268263394659652,1.5946412153803568e-43
8671,216519,26913765593,0.1434943957608793,0.0268263394659652,1.5946412153803568e-43
8867,217724,28138783576,0.1375715486369368,0.0268263394659652,1.5946412153803568e-43
8906,216887,27242816337,0.1436705659610594,0.0268263394659652,1.5946412153803568e-43
8979,234744,27888552418,0.1599673611607103,0.0268263394659652,1.5946412153803568e-43
8773,225569,26589814229,0.151439919578845,0.0268263394659652,1.5946412153803568e-43
9004,221001,27551305405,0.1462897420829005,0.0268263394659652,1.5946412153803568e-43
9082,215239,27478492593,0.1410557591029389,0.0268263394659652,1.5946412153803568e-43
8911,233080,27968050750,0.1511783863061496,0.0268263394659652,1.5946412153803568e-43
8906,238316,28500324810,0.1479217754061511,0.0268263394659652,1.5946412153803568e-43
8794,238152,27018795258,0.1459047088554164,0.0268263394659652,1.5946412153803568e-43
8757,240151,28154436241,0.1446791373846488,0.0268263394659652,1.5946412153803568e-43
8853,220845,27686803937,0.1459710650650841,0.0268263394659652,1.5946412153803568e-43
9376,225337,27418543567,0.1511548615902468,0.0268263394659652,1.5946412153803568e-43
8884,224195,27238321385,0.1505449246397974,0.0268263394659652,1.5946412153803568e-43
8861,209363,24680040391,0.1458044220464099,0.0268263394659652,1.5946412153803568e-43
8867,221903,26985208209,0.1517846389319915,0.0268263394659652,1.5946412153803568e-43
8942,212056,27358020982,0.1377216879748129,0.0268263394659652,1.5946412153803568e-43
8687,226438,27724260584,0.1459758738349267,0.0268263394659652,1.5946412153803568e-43
8863,225529,27423003153,0.143651106735193,0.0268263394659652,1.5946412153803568e-43
8867,218336,25724958476,0.1471702809578114,0.0268263394659652,1.5946412153803568e-43
8813,211299,26834202971,0.1363794292572745,0.0268263394659652,1.5946412153803568e-43
8932,220424,27748731966,0.1470089517068737,0.0268263394659652,1.5946412153803568e-43
8896,209692,26610011324,0.1371707094570349,0.0268263394659652,1.5946412153803568e-43
8815,202645,27352224501,0.1247408438912394,0.0268263394659652,1.5946412153803568e-43
9464,202020,26000549232,0.1374384758775239,0.0268263394659652,1.5946412153803568e-43
8878,217298,27676285936,0.1462188693692914,0.0268263394659652,1.5946412153803568e-43
8890,211657,27046758873,0.1438410237566133,0.0268263394659652,1.5946412153803568e-43
8862,208535,27168415963,0.1362277793588968,0.0268263394659652,1.5946412153803568e-43
9039,209221,27199228815,0.1357815394721047,0.0268263394659652,1.5946412153803568e-43
8759,201560,25686831432,0.1343874871353586,0.0268263394659652,1.5946412153803568e-43
8677,205840,27028471778,0.1318739540870997,0.0268263394659652,1.5946412153803568e-43
8763,211090,27694202690,0.1337909699576112,0.0268263394659652,1.5946412153803568e-43
8874,205607,27542064163,0.1297422017007782,0.0268263394659652,1.5946412153803568e-43
8980,205987,27572587043,0.1296852144711082,0.0268263394659652,1.5946412153803568e-43
8839,203125,25768737663,0.1352831052709939,0.0268263394659652,1.5946412153803568e-43
9105,210696,26716459808,0.1412014206303664,0.0268263394659652,1.5946412153803568e-43
9215,214379,27474675741,0.1416823872321497,0.0268263394659652,1.5946412153803568e-43
9169,220564,27828371006,0.150010931804186,0.0268263394659652,1.5946412153803568e-43
8968,222806,27827674594,0.1502836022990017,0.0268263394659652,1.5946412153803568e-43
9251,205230,25273232528,0.1449068297196286,0.0268263394659652,1.5946412153803568e-43
8925,194721,21023241817,0.1576642262307805,0.0268263394659652,1.5946412153803568e-43
9160,225994,27193908282,0.1571681916430173,0.0268263394659652,1.5946412153803568e-43
9319,216456,27146876890,0.1485299607401427,0.0268263394659652,1.5946412153803568e-43
9103,220343,28017821263,0.1450734914304307,0.0268263394659652,1.5946412153803568e-43
9048,214796,26334893586,0.1495800051329451,0.0268263394659652,1.5946412153803568e-43
9037,215125,27404461301,0.1410761916093223,0.0268263394659652,1.5946412153803568e-43
9527,217282,27977838928,0.1426447348287,0.0268263394659652,1.5946412153803568e-43
9230,216340,27712497306,0.1385961664503248,0.0268263394659652,1.5946412153803568e-43
9058,214526,27460517886,0.1391428455755555,0.0268263394659652,1.5946412153803568e-43
9312,212480,26509786036,0.1424244138033655,0.0268263394659652,1.5946412153803568e-43
9202,213913,27927131219,0.1354678015315372,0.0268263394659652,1.5946412153803568e-43
9040,220946,27622794740,0.1505912517823667,0.0268263394659652,1.5946412153803568e-43
9070,220991,28076891101,0.1470583680359576,0.0268263394659652,1.5946412153803568e-43
9223,208288,27446582320,0.1346125388212304,0.0268263394659652,1.5946412153803568e-43
9170,216958,25525589880,0.1543216136059786,0.0268263394659652,1.5946412153803568e-43
9333,220110,26492644472,0.1488315659240074,0.0268263394659652,1.5946412153803568e-43
9296,224640,27228450962,0.1511158184304768,0.0268263394659652,1.5946412153803568e-43
9018,231694,27411182166,0.1572144696284745,0.0268263394659652,1.5946412153803568e-43
9426,233910,27328496976,0.1655825418980097,0.0268263394659652,1.5946412153803568e-43
8964,208707,25190161309,0.1448563783570254,0.0268263394659652,1.5946412153803568e-43
8806,215687,26750018985,0.1446824583135138,0.0268263394659652,1.5946412153803568e-43
9046,219882,27385179058,0.1492316598703284,0.0268263394659652,1.5946412153803568e-43
9289,214107,27071451645,0.1447344875960677,0.0268263394659652,1.5946412153803568e-43
8892,215988,27403845392,0.145698191759593,0.0268263394659652,1.5946412153803568e-43
8855,207942,26122984072,0.1370301252419103,0.0268263394659652,1.5946412153803568e-43
9247,216362,27044401602,0.14436363502079,0.0268263394659652,1.5946412153803568e-43
8824,223084,28418328766,0.1455873654398272,0.0268263394659652,1.5946412153803568e-43
9002,217522,28132749086,0.1402938518811467,0.0268263394659652,1.5946412153803568e-43
9105,216008,27268417870,0.1414927874980479,0.0268263394659652,1.5946412153803568e-43
8832,209216,26269263626,0.1396434352704504,0.0268263394659652,1.5946412153803568e-43
8803,215474,28047592908,0.1356465271032043,0.0268263394659652,1.5946412153803568e-43
8977,209597,27131991663,0.1363559240026911,0.0268263394659652,1.5946412153803568e-43
8758,221621,27236934897,0.1490004374288588,0.0268263394659652,1.5946412153803568e-43
8807,211204,27118864484,0.1352761026153619,0.0268263394659652,1.5946412153803568e-43
9061,193254,23990093926,0.130620035387771,0.0268263394659652,1.5946412153803568e-43
8985,203251,26168485991,0.1320471454517837,0.0268263394659652,1.5946412153803568e-43
8791,210184,27284975396,0.1334429461929137,0.0268263394659652,1.5946412153803568e-43
8966,214604,27181248524,0.1384195436434657,0.0268263394659652,1.5946412153803568e-43
8691,218695,27492970377,0.1411577412943912,0.0268263394659652,1.5946412153803568e-43
9208,202877,25361807443,0.133183177871237,0.0268263394659652,1.5946412153803568e-43
8814,207065,26712028249,0.1293701275986318,0.0268263394659652,1.5946412153803568e-43
8528,223453,27969857371,0.1436311723312827,0.0268263394659652,1.5946412153803568e-43
9031,211263,27324957051,0.1349443638181513,0.0268263394659652,1.5946412153803568e-43
9103,213198,26585072294,0.143685060470947,0.0268263394659652,1.5946412153803568e-43
8921,210417,26213191717,0.1402490749491627,0.0268263394659652,1.5946412153803568e-43
8946,209370,27823272138,0.130940985864036,0.0268263394659652,1.5946412153803568e-43
9296,220366,27820280556,0.1445720549977293,0.0268263394659652,1.5946412153803568e-43
